"Lat","Long","Month","Period","Offense","Season"
"36.816628"," -76.113968","FEBRUARY","NIGHT","ASSAULT","WINTER"
"36.771885"," -76.178964","AUGUST","MORNING","ASSAULT","SUMMER"
"36.852614"," -76.142787","DECEMBER","AFTERNOON","ASSAULT","WINTER"
"36.824635"," -76.149024","DECEMBER","MORNING","ASSAULT","WINTER"
"36.847675"," -75.974898","AUGUST","NIGHT","ASSAULT","SUMMER"
"36.798502"," -76.082441","MAY","NIGHT","ASSAULT","SPRING"
"36.908309"," -76.085136","AUGUST","NIGHT","ASSAULT","SUMMER"
"36.822273"," -76.161523","APRIL","NIGHT","ASSAULT","SPRING"
"36.790829"," -76.106678","OCTOBER","NIGHT","ASSAULT","FALL"
"36.840893"," -76.085746","MAY","EVENING","ASSAULT","SPRING"
"36.806778"," -76.102353","MAY","MORNING","ASSAULT","SPRING"
"36.805544"," -76.078731","JUNE","MORNING","ASSAULT","SUMMER"
"36.845699"," -75.975754","NOVEMBER","MORNING","ASSAULT","FALL"
"36.832407"," -76.082192","OCTOBER","NIGHT","ASSAULT","FALL"
"36.795556"," -76.088171","OCTOBER","AFTERNOON","ASSAULT","FALL"
"36.846782"," -76.032606","JUNE","AFTERNOON","ASSAULT","SUMMER"
"36.848417"," -76.052678","JULY","NIGHT","ASSAULT","SUMMER"
"36.84566"," -75.974354","OCTOBER","MORNING","ASSAULT","FALL"
"36.827486"," -76.086609","DECEMBER","AFTERNOON","ASSAULT","WINTER"
"36.794705"," -76.108549","APRIL","MORNING","ASSAULT","SPRING"
"36.838878"," -75.991392","NOVEMBER","NIGHT","ASSAULT","FALL"
"36.854289"," -75.978021","JULY","AFTERNOON","ASSAULT","SUMMER"
"36.785158"," -76.10731","JULY","NIGHT","ASSAULT","SUMMER"
"36.801505"," -76.078697","JANUARY","NIGHT","ASSAULT","WINTER"
"36.853217"," -76.038947","OCTOBER","AFTERNOON","ASSAULT","FALL"
"36.76177"," -76.033966","AUGUST","MORNING","ASSAULT","SUMMER"
"36.795797"," -76.003584","MAY","EVENING","ASSAULT","SPRING"
"36.827321"," -76.091392","APRIL","AFTERNOON","ASSAULT","SPRING"
"36.84463"," -75.974055","APRIL","NIGHT","ASSAULT","SPRING"
"36.759479"," -76.116337","OCTOBER","NIGHT","ASSAULT","FALL"
"36.83545"," -76.184891","DECEMBER","NIGHT","ASSAULT","WINTER"
"36.795604"," -76.083663","MAY","EVENING","ASSAULT","SPRING"
"36.84552"," -75.980625","APRIL","EVENING","ASSAULT","SPRING"
"36.835304"," -76.086444","JANUARY","MORNING","ASSAULT","WINTER"
"36.842197"," -76.160385","MARCH","AFTERNOON","ASSAULT","SPRING"
"36.797178"," -76.067818","JULY","MORNING","ASSAULT","SUMMER"
"36.819007"," -76.202671","JANUARY","AFTERNOON","ASSAULT","WINTER"
"36.871387"," -76.177639","AUGUST","NIGHT","ASSAULT","SUMMER"
"36.870032"," -76.147633","DECEMBER","EVENING","ASSAULT","WINTER"
"36.774838"," -76.120112","SEPTEMBER","MORNING","ASSAULT","FALL"
"36.784761"," -76.116215","MARCH","EVENING","ASSAULT","SPRING"
"36.843817"," -75.977202","JULY","AFTERNOON","ASSAULT","SUMMER"
"36.836532"," -76.159549","NOVEMBER","NIGHT","ASSAULT","FALL"
"36.797901"," -76.10575","AUGUST","NIGHT","ASSAULT","SUMMER"
"36.823167"," -76.077964","MAY","NIGHT","ASSAULT","SPRING"
"36.799897"," -76.212312","MAY","EVENING","ASSAULT","SPRING"
"36.834873"," -76.088662","APRIL","AFTERNOON","ASSAULT","SPRING"
"36.848928"," -76.03224","AUGUST","MORNING","ASSAULT","SUMMER"
"36.831103"," -76.07474","JUNE","NIGHT","ASSAULT","SUMMER"
"36.744995"," -76.080876","JULY","NIGHT","ASSAULT","SUMMER"
"36.852317"," -76.142016","JANUARY","NIGHT","ASSAULT","WINTER"
"36.843475"," -75.999145","AUGUST","NIGHT","ASSAULT","SUMMER"
"36.782773"," -76.002517","DECEMBER","AFTERNOON","ASSAULT","WINTER"
"36.791284"," -76.108435","DECEMBER","MORNING","ASSAULT","WINTER"
"36.791879"," -76.101292","MAY","NIGHT","ASSAULT","SPRING"
"36.84366"," -76.000703","AUGUST","NIGHT","ASSAULT","SUMMER"
"36.842029"," -75.993452","JULY","EVENING","ASSAULT","SUMMER"
"36.785804"," -76.186189","JUNE","AFTERNOON","ASSAULT","SUMMER"
"36.813369"," -76.093738","DECEMBER","NIGHT","ASSAULT","WINTER"
"36.847087"," -75.977986","APRIL","NIGHT","ASSAULT","SPRING"
"36.806636"," -76.212677","APRIL","AFTERNOON","ASSAULT","SPRING"
"36.847922"," -76.10073","APRIL","MORNING","ASSAULT","SPRING"
"36.839576"," -75.972681","AUGUST","NIGHT","ASSAULT","SUMMER"
"36.801304"," -76.091423","JUNE","NIGHT","ASSAULT","SUMMER"
"36.861643"," -76.185698","NOVEMBER","MORNING","ASSAULT","FALL"
"36.816299"," -76.184065","JUNE","NIGHT","ASSAULT","SUMMER"
"36.851277"," -75.981107","MAY","NIGHT","ASSAULT","SPRING"
"36.809603"," -76.199786","JUNE","NIGHT","ASSAULT","SUMMER"
"36.854407"," -76.033905","MAY","AFTERNOON","ASSAULT","SPRING"
"36.840952"," -76.134878","JANUARY","NIGHT","ASSAULT","WINTER"
"36.778611"," -76.064518","MARCH","MORNING","ASSAULT","SPRING"
"36.780807"," -76.00372","MAY","AFTERNOON","ASSAULT","SPRING"
"36.821023"," -76.066885","APRIL","EVENING","ASSAULT","SPRING"
"36.870032"," -76.147633","SEPTEMBER","AFTERNOON","ASSAULT","FALL"
"36.855313"," -76.134986","AUGUST","AFTERNOON","ASSAULT","SUMMER"
"36.808628"," -75.979424","DECEMBER","NIGHT","ASSAULT","WINTER"
"36.814006"," -76.182267","SEPTEMBER","NIGHT","ASSAULT","FALL"
"36.882286"," -76.185245","OCTOBER","EVENING","ASSAULT","FALL"
"36.859519"," -76.17524","SEPTEMBER","NIGHT","ASSAULT","FALL"
"36.74358"," -76.000839","MAY","AFTERNOON","ASSAULT","SPRING"
"36.797219"," -76.103004","JUNE","MORNING","ASSAULT","SUMMER"
"36.821023"," -76.066885","JULY","NIGHT","ASSAULT","SUMMER"
"36.74736"," -75.982969","OCTOBER","MORNING","ASSAULT","FALL"
"36.782851"," -75.97716","JANUARY","AFTERNOON","ASSAULT","WINTER"
"36.837422"," -76.086941","APRIL","EVENING","ASSAULT","SPRING"
"36.845072"," -75.975789","MAY","NIGHT","ASSAULT","SPRING"
"36.774404"," -75.997302","SEPTEMBER","EVENING","ASSAULT","FALL"
"36.832245"," -76.084303","JANUARY","NIGHT","ASSAULT","WINTER"
"36.849585"," -75.99759","APRIL","NIGHT","ASSAULT","SPRING"
"36.85061"," -75.984902","FEBRUARY","NIGHT","ASSAULT","WINTER"
"36.836334"," -75.986796","JULY","NIGHT","ASSAULT","SUMMER"
"36.818652"," -76.109103","MAY","MORNING","ASSAULT","SPRING"
"36.757583"," -76.052824","AUGUST","NIGHT","ASSAULT","SUMMER"
"36.785511"," -76.150063","SEPTEMBER","NIGHT","ASSAULT","FALL"
"36.817592"," -76.094168","SEPTEMBER","NIGHT","ASSAULT","FALL"
"36.811247"," -76.072651","JANUARY","NIGHT","ASSAULT","WINTER"
"36.740379"," -76.076403","NOVEMBER","MORNING","ASSAULT","FALL"
"36.813116"," -76.197829","APRIL","AFTERNOON","ASSAULT","SPRING"
"36.818131"," -76.089309","AUGUST","NIGHT","ASSAULT","SUMMER"
"36.821023"," -76.066885","MARCH","AFTERNOON","ASSAULT","SPRING"
"36.879365"," -76.140937","JUNE","AFTERNOON","ASSAULT","SUMMER"
"36.872081"," -75.982958","SEPTEMBER","EVENING","ASSAULT","FALL"
"36.807728"," -75.990703","JANUARY","AFTERNOON","ASSAULT","WINTER"
"36.867869"," -76.132743","DECEMBER","AFTERNOON","ASSAULT","WINTER"
"36.838702"," -76.024921","DECEMBER","NIGHT","ASSAULT","WINTER"
"36.875332"," -76.14466","MAY","EVENING","ASSAULT","SPRING"
"36.842664"," -76.047915","OCTOBER","NIGHT","ASSAULT","FALL"
"36.774573"," -76.118472","OCTOBER","MORNING","ASSAULT","FALL"
"36.837758"," -76.114092","DECEMBER","NIGHT","ASSAULT","WINTER"
"36.774768"," -76.110011","MARCH","AFTERNOON","ASSAULT","SPRING"
"36.788516"," -76.105078","MAY","EVENING","ASSAULT","SPRING"
"36.794762"," -76.106223","APRIL","EVENING","ASSAULT","SPRING"
"36.851303"," -76.039657","MARCH","EVENING","ASSAULT","SPRING"
"36.824854"," -76.105632","AUGUST","AFTERNOON","ASSAULT","SUMMER"
"36.851337"," -76.157342","DECEMBER","MORNING","ASSAULT","WINTER"
"36.809932"," -76.111903","FEBRUARY","NIGHT","ASSAULT","WINTER"
"36.815978"," -76.115815","MARCH","AFTERNOON","ASSAULT","SPRING"
"36.865121"," -76.157633","FEBRUARY","MORNING","ASSAULT","WINTER"
"36.821023"," -76.066885","NOVEMBER","AFTERNOON","ASSAULT","FALL"
"36.800166"," -76.168079","MARCH","EVENING","ASSAULT","SPRING"
"36.899326"," -76.176545","JULY","NIGHT","ASSAULT","SUMMER"
"36.833304"," -76.076127","MARCH","EVENING","ASSAULT","SPRING"
"36.797474"," -76.174796","OCTOBER","MORNING","ASSAULT","FALL"
"36.855242"," -76.169041","MARCH","AFTERNOON","ASSAULT","SPRING"
"36.842513"," -76.04478","FEBRUARY","NIGHT","ASSAULT","WINTER"
"36.900475"," -76.139968","MARCH","EVENING","ASSAULT","SPRING"
"36.837461"," -75.973439","JANUARY","MORNING","ASSAULT","WINTER"
"36.800733"," -76.081581","OCTOBER","NIGHT","ASSAULT","FALL"
"36.842029"," -75.993452","OCTOBER","NIGHT","ASSAULT","FALL"
"36.818269"," -76.118235","JUNE","NIGHT","ASSAULT","SUMMER"
"36.848521"," -76.054304","JANUARY","EVENING","ASSAULT","WINTER"
"36.805043"," -75.989056","AUGUST","EVENING","ASSAULT","SUMMER"
"36.795457"," -76.165328","APRIL","MORNING","ASSAULT","SPRING"
"36.724597"," -75.937746","DECEMBER","NIGHT","ASSAULT","WINTER"
"36.847159"," -75.999302","AUGUST","NIGHT","ASSAULT","SUMMER"
"36.776581"," -76.196169","AUGUST","EVENING","ASSAULT","SUMMER"
"36.796197"," -76.12589","JANUARY","AFTERNOON","ASSAULT","WINTER"
"36.774323"," -76.13351","FEBRUARY","NIGHT","ASSAULT","WINTER"
"36.810557"," -76.163691","AUGUST","NIGHT","ASSAULT","SUMMER"
"36.841852"," -75.978515","JUNE","NIGHT","ASSAULT","SUMMER"
"36.838913"," -76.143132","MARCH","MORNING","ASSAULT","SPRING"
"36.862367"," -76.179664","NOVEMBER","AFTERNOON","ASSAULT","FALL"
"36.820666"," -76.067428","AUGUST","EVENING","ASSAULT","SUMMER"
"36.830101"," -76.082092","APRIL","NIGHT","ASSAULT","SPRING"
"36.809646"," -76.118283","OCTOBER","AFTERNOON","ASSAULT","FALL"
"36.829769"," -76.18005","MAY","AFTERNOON","ASSAULT","SPRING"
"36.840965"," -75.978257","JANUARY","MORNING","ASSAULT","WINTER"
"36.851944"," -76.160505","JUNE","EVENING","ASSAULT","SUMMER"
"36.848521"," -76.054304","MAY","NIGHT","ASSAULT","SPRING"
"36.803345"," -76.110259","OCTOBER","AFTERNOON","ASSAULT","FALL"
"36.816053"," -76.100813","JULY","NIGHT","ASSAULT","SUMMER"
"36.858788"," -75.981198","SEPTEMBER","NIGHT","ASSAULT","FALL"
"36.860162"," -76.14022","AUGUST","NIGHT","ASSAULT","SUMMER"
"36.868482"," -76.171701","FEBRUARY","NIGHT","ASSAULT","WINTER"
"36.838145"," -76.189205","MARCH","EVENING","ASSAULT","SPRING"
"36.840952"," -76.134878","AUGUST","AFTERNOON","ASSAULT","SUMMER"
"36.795797"," -76.003584","DECEMBER","EVENING","ASSAULT","WINTER"
"36.829309"," -76.210407","JUNE","NIGHT","ASSAULT","SUMMER"
"36.747002"," -76.061446","OCTOBER","MORNING","ASSAULT","FALL"
"36.727191"," -76.056051","MAY","NIGHT","ASSAULT","SPRING"
"36.849651"," -75.99402","MAY","EVENING","ASSAULT","SPRING"
"36.847909"," -75.994169","JANUARY","NIGHT","ASSAULT","WINTER"
"36.842945"," -76.111957","AUGUST","AFTERNOON","ASSAULT","SUMMER"
"36.8398"," -76.048957","JUNE","AFTERNOON","ASSAULT","SUMMER"
"36.849995"," -75.976882","SEPTEMBER","NIGHT","ASSAULT","FALL"
"36.847909"," -75.994169","DECEMBER","NIGHT","ASSAULT","WINTER"
"36.832989"," -76.150284","AUGUST","NIGHT","ASSAULT","SUMMER"
"36.852246"," -76.158309","AUGUST","NIGHT","ASSAULT","SUMMER"
"36.843585"," -76.131499","FEBRUARY","MORNING","ASSAULT","WINTER"
"36.854496"," -75.976895","JUNE","NIGHT","ASSAULT","SUMMER"
"36.830862"," -76.179825","DECEMBER","NIGHT","ASSAULT","WINTER"
"36.802471"," -76.079798","MARCH","MORNING","ASSAULT","SPRING"
"36.912504"," -76.068028","JANUARY","EVENING","ASSAULT","WINTER"
"36.842746"," -76.126586","MAY","MORNING","ASSAULT","SPRING"
"36.787813"," -76.147375","NOVEMBER","AFTERNOON","ASSAULT","FALL"
"36.791366"," -76.085417","OCTOBER","EVENING","ASSAULT","FALL"
"36.797942"," -76.10574","FEBRUARY","AFTERNOON","ASSAULT","WINTER"
"36.865674"," -76.02905","OCTOBER","NIGHT","ASSAULT","FALL"
"36.847094"," -75.976103","MAY","NIGHT","ASSAULT","SPRING"
"36.828188"," -76.068595","OCTOBER","AFTERNOON","ASSAULT","FALL"
"36.797901"," -76.10575","MAY","NIGHT","ASSAULT","SPRING"
"36.796564"," -76.118723","APRIL","EVENING","ASSAULT","SPRING"
"36.908098"," -76.057989","NOVEMBER","EVENING","ASSAULT","FALL"
"36.844612"," -76.016973","AUGUST","MORNING","ASSAULT","SUMMER"
"36.861643"," -76.185698","MARCH","AFTERNOON","ASSAULT","SPRING"
"36.821023"," -76.066885","NOVEMBER","EVENING","ASSAULT","FALL"
"36.863271"," -76.182773","JULY","NIGHT","ASSAULT","SUMMER"
"36.84891"," -76.057029","JANUARY","EVENING","ASSAULT","WINTER"
"36.797881"," -76.005833","JANUARY","AFTERNOON","ASSAULT","WINTER"
"36.91556"," -76.127535","MARCH","EVENING","ASSAULT","SPRING"
"36.797942"," -76.10574","JULY","EVENING","ASSAULT","SUMMER"
"36.84891"," -76.057029","JUNE","NIGHT","ASSAULT","SUMMER"
"36.863663"," -76.135292","FEBRUARY","AFTERNOON","ASSAULT","WINTER"
"36.799567"," -76.076576","OCTOBER","NIGHT","ASSAULT","FALL"
"36.841088"," -76.116813","JANUARY","AFTERNOON","ASSAULT","WINTER"
"36.865115"," -75.979753","AUGUST","NIGHT","ASSAULT","SUMMER"
"36.854008"," -76.167098","NOVEMBER","NIGHT","ASSAULT","FALL"
"36.851337"," -76.157342","JULY","MORNING","ASSAULT","SUMMER"
"36.854015"," -76.163157","DECEMBER","AFTERNOON","ASSAULT","WINTER"
"36.838878"," -75.991392","SEPTEMBER","EVENING","ASSAULT","FALL"
"36.778412"," -75.993939","MAY","AFTERNOON","ASSAULT","SPRING"
"36.763132"," -76.113705","DECEMBER","MORNING","ASSAULT","WINTER"
"36.814445"," -75.988071","JULY","AFTERNOON","ASSAULT","SUMMER"
"36.769781"," -76.176491","JULY","NIGHT","ASSAULT","SUMMER"
"36.799429"," -76.08045","DECEMBER","NIGHT","ASSAULT","WINTER"
"36.830363"," -76.088655","JANUARY","NIGHT","ASSAULT","WINTER"
"36.841591"," -75.984344","NOVEMBER","NIGHT","ASSAULT","FALL"
"36.820991"," -76.00245","APRIL","NIGHT","ASSAULT","SPRING"
"36.811871"," -76.115698","APRIL","NIGHT","ASSAULT","SPRING"
"36.84669"," -76.057856","MAY","NIGHT","ASSAULT","SPRING"
"36.838304"," -76.116469","JULY","MORNING","ASSAULT","SUMMER"
"36.847718"," -75.978167","FEBRUARY","EVENING","ASSAULT","WINTER"
"36.810237"," -76.093619","MAY","NIGHT","ASSAULT","SPRING"
"36.805212"," -76.185944","DECEMBER","NIGHT","ASSAULT","WINTER"
"36.772151"," -76.137272","DECEMBER","NIGHT","ASSAULT","WINTER"
"36.8435"," -76.125923","MARCH","MORNING","ASSAULT","SPRING"
"36.78014"," -76.191981","JUNE","NIGHT","ASSAULT","SUMMER"
"36.829205"," -76.135427","JULY","NIGHT","ASSAULT","SUMMER"
"36.869129"," -76.04278","NOVEMBER","MORNING","ASSAULT","FALL"
"36.815833"," -76.193524","FEBRUARY","MORNING","ASSAULT","WINTER"
"36.820991"," -76.00245","NOVEMBER","NIGHT","ASSAULT","FALL"
"36.864854"," -76.180105","JUNE","AFTERNOON","ASSAULT","SUMMER"
"36.798342"," -76.07897","APRIL","EVENING","ASSAULT","SPRING"
"36.779854"," -75.974985","MARCH","MORNING","ASSAULT","SPRING"
"36.782718"," -76.049652","AUGUST","EVENING","ASSAULT","SUMMER"
"36.859643"," -76.175254","JUNE","AFTERNOON","ASSAULT","SUMMER"
"36.814874"," -76.182217","FEBRUARY","MORNING","ASSAULT","WINTER"
"36.865005"," -76.169621","FEBRUARY","MORNING","ASSAULT","WINTER"
"36.807978"," -76.151318","MARCH","NIGHT","ASSAULT","SPRING"
"36.862367"," -76.179664","OCTOBER","AFTERNOON","ASSAULT","FALL"
"36.843585"," -76.131499","AUGUST","MORNING","ASSAULT","SUMMER"
"36.834635"," -76.089538","JULY","AFTERNOON","ASSAULT","SUMMER"
"36.798452"," -76.008005","JANUARY","NIGHT","ASSAULT","WINTER"
"36.795497"," -76.086213","FEBRUARY","EVENING","ASSAULT","WINTER"
"36.867428"," -76.171214","FEBRUARY","EVENING","ASSAULT","WINTER"
"36.836816"," -76.110599","FEBRUARY","AFTERNOON","ASSAULT","WINTER"
"36.895654"," -76.140448","OCTOBER","MORNING","ASSAULT","FALL"
"36.822273"," -76.161523","FEBRUARY","MORNING","ASSAULT","WINTER"
"36.784145"," -76.1394","JULY","NIGHT","ASSAULT","SUMMER"
"36.839648"," -76.123295","MAY","NIGHT","ASSAULT","SPRING"
"36.83064"," -76.153216","NOVEMBER","NIGHT","ASSAULT","FALL"
"36.847483"," -76.05048","AUGUST","EVENING","ASSAULT","SUMMER"
"36.744687"," -76.083182","OCTOBER","MORNING","ASSAULT","FALL"
"36.888621"," -76.052741","OCTOBER","EVENING","ASSAULT","FALL"
"36.814488"," -76.208729","JANUARY","AFTERNOON","ASSAULT","WINTER"
"36.886835"," -76.179401","SEPTEMBER","AFTERNOON","ASSAULT","FALL"
"36.833378"," -76.067882","MARCH","AFTERNOON","ASSAULT","SPRING"
"36.82038"," -76.098684","DECEMBER","EVENING","ASSAULT","WINTER"
"36.696748"," -75.92653","JUNE","NIGHT","ASSAULT","SUMMER"
"36.843319"," -76.027234","JANUARY","AFTERNOON","ASSAULT","WINTER"
"36.838836"," -76.109667","JULY","NIGHT","ASSAULT","SUMMER"
"36.774244"," -76.112747","APRIL","NIGHT","ASSAULT","SPRING"
"36.910009"," -76.083911","JUNE","NIGHT","ASSAULT","SUMMER"
"36.747002"," -76.061446","MARCH","MORNING","ASSAULT","SPRING"
"36.84277"," -76.013151","OCTOBER","AFTERNOON","ASSAULT","FALL"
"36.7986"," -76.004508","MARCH","NIGHT","ASSAULT","SPRING"
"36.90563"," -76.14105","DECEMBER","NIGHT","ASSAULT","WINTER"
"36.834219"," -76.16837","DECEMBER","MORNING","ASSAULT","WINTER"
"36.871654"," -76.157934","APRIL","NIGHT","ASSAULT","SPRING"
"36.795576"," -76.172213","MARCH","NIGHT","ASSAULT","SPRING"
"36.800273"," -76.075084","MAY","MORNING","ASSAULT","SPRING"
"36.810607"," -76.201767","MAY","AFTERNOON","ASSAULT","SPRING"
"36.8256"," -76.0989","APRIL","EVENING","ASSAULT","SPRING"
"36.847909"," -75.994169","FEBRUARY","MORNING","ASSAULT","WINTER"
"36.862367"," -76.179664","JANUARY","AFTERNOON","ASSAULT","WINTER"
"36.838145"," -76.189205","NOVEMBER","AFTERNOON","ASSAULT","FALL"
"36.82284"," -76.079549","APRIL","AFTERNOON","ASSAULT","SPRING"
"36.776868"," -75.97598","MAY","MORNING","ASSAULT","SPRING"
"36.812247"," -76.084247","AUGUST","MORNING","ASSAULT","SUMMER"
"36.908489"," -76.105896","JANUARY","MORNING","ASSAULT","WINTER"
"36.791827"," -76.191479","MARCH","MORNING","ASSAULT","SPRING"
"36.835542"," -76.110355","AUGUST","NIGHT","ASSAULT","SUMMER"
"36.794429"," -76.157717","JANUARY","NIGHT","ASSAULT","WINTER"
"36.84334"," -76.055678","SEPTEMBER","AFTERNOON","ASSAULT","FALL"
"36.80157"," -76.205534","OCTOBER","EVENING","ASSAULT","FALL"
"36.773832"," -76.184195","APRIL","NIGHT","ASSAULT","SPRING"
"36.793076"," -76.119071","OCTOBER","NIGHT","ASSAULT","FALL"
"36.744809"," -76.038232","NOVEMBER","MORNING","ASSAULT","FALL"
"36.792895"," -76.164107","SEPTEMBER","NIGHT","ASSAULT","FALL"
"36.803047"," -76.128195","MARCH","NIGHT","ASSAULT","SPRING"
"36.84507"," -75.987464","JULY","EVENING","ASSAULT","SUMMER"
"36.842316"," -76.160966","DECEMBER","MORNING","ASSAULT","WINTER"
"36.821096"," -76.161849","MARCH","AFTERNOON","ASSAULT","SPRING"
"36.803129"," -76.090789","DECEMBER","NIGHT","ASSAULT","WINTER"
"36.849732"," -75.990628","JULY","NIGHT","ASSAULT","SUMMER"
"36.817931"," -76.217666","NOVEMBER","NIGHT","ASSAULT","FALL"
"36.824466"," -76.077225","MAY","NIGHT","ASSAULT","SPRING"
"36.879365"," -76.140937","APRIL","AFTERNOON","ASSAULT","SPRING"
"36.839722"," -76.122173","AUGUST","NIGHT","ASSAULT","SUMMER"
"36.802987"," -76.090187","FEBRUARY","AFTERNOON","ASSAULT","WINTER"
"36.800499"," -76.205898","JULY","NIGHT","ASSAULT","SUMMER"
"36.837226"," -75.986802","FEBRUARY","AFTERNOON","ASSAULT","WINTER"
"36.81439"," -76.082933","JULY","AFTERNOON","ASSAULT","SUMMER"
"36.875867"," -76.034597","APRIL","MORNING","ASSAULT","SPRING"
"38.853365"," -76.741939","APRIL","EVENING","ASSAULT","SPRING"
"36.792253"," -76.151002","JUNE","AFTERNOON","ASSAULT","SUMMER"
"36.7986"," -76.004508","JUNE","NIGHT","ASSAULT","SUMMER"
"36.76178"," -76.018802","DECEMBER","MORNING","ASSAULT","WINTER"
"36.787829"," -76.104856","JULY","AFTERNOON","ASSAULT","SUMMER"
"36.855613"," -76.155046","MARCH","NIGHT","ASSAULT","SPRING"
"36.850383"," -75.975636","SEPTEMBER","NIGHT","ASSAULT","FALL"
"36.861284"," -76.178602","FEBRUARY","EVENING","ASSAULT","WINTER"
"36.844484"," -75.985016","JUNE","NIGHT","ASSAULT","SUMMER"
"36.835922"," -76.127379","JUNE","AFTERNOON","ASSAULT","SUMMER"
"36.835288"," -76.120386","MAY","EVENING","ASSAULT","SPRING"
"36.848879"," -76.158824","NOVEMBER","EVENING","ASSAULT","FALL"
"36.809396"," -76.119408","JULY","MORNING","ASSAULT","SUMMER"
"36.801301"," -76.097306","JULY","NIGHT","ASSAULT","SUMMER"
"36.815678"," -76.116898","APRIL","NIGHT","ASSAULT","SPRING"
"36.853217"," -76.038947","APRIL","NIGHT","ASSAULT","SPRING"
"36.819642"," -76.162238","OCTOBER","AFTERNOON","ASSAULT","FALL"
"36.841448"," -76.056381","FEBRUARY","AFTERNOON","ASSAULT","WINTER"
"36.859519"," -76.17524","DECEMBER","MORNING","ASSAULT","WINTER"
"36.80021"," -76.120089","APRIL","MORNING","ASSAULT","SPRING"
"36.838878"," -75.991392","JUNE","AFTERNOON","ASSAULT","SUMMER"
"36.840968"," -76.133918","MAY","NIGHT","ASSAULT","SPRING"
"36.871387"," -76.177639","JULY","NIGHT","ASSAULT","SUMMER"
"36.81439"," -76.082933","NOVEMBER","NIGHT","ASSAULT","FALL"
"36.855357"," -76.173173","OCTOBER","AFTERNOON","ASSAULT","FALL"
"36.800351"," -76.130648","MAY","NIGHT","ASSAULT","SPRING"
"36.852872"," -75.979569","MAY","MORNING","ASSAULT","SPRING"
"36.844266"," -76.071845","APRIL","AFTERNOON","ASSAULT","SPRING"
"36.84277"," -76.013151","OCTOBER","NIGHT","ASSAULT","FALL"
"36.785158"," -76.10731","JANUARY","AFTERNOON","ASSAULT","WINTER"
"36.812056"," -76.102924","MARCH","MORNING","ASSAULT","SPRING"
"36.774653"," -76.037205","JANUARY","EVENING","ASSAULT","WINTER"
"36.836731"," -76.189925","APRIL","MORNING","ASSAULT","SPRING"
"36.830101"," -76.082092","SEPTEMBER","MORNING","ASSAULT","FALL"
"36.83935"," -76.098214","SEPTEMBER","NIGHT","ASSAULT","FALL"
"36.798342"," -76.07897","AUGUST","NIGHT","ASSAULT","SUMMER"
"36.838997"," -76.131051","OCTOBER","AFTERNOON","ASSAULT","FALL"
"36.8446"," -76.096704","OCTOBER","AFTERNOON","ASSAULT","FALL"
"36.851539"," -76.034398","JUNE","EVENING","ASSAULT","SUMMER"
"36.867747"," -76.132708","OCTOBER","NIGHT","ASSAULT","FALL"
"36.797865"," -76.156256","JUNE","EVENING","ASSAULT","SUMMER"
"36.790211"," -76.130343","FEBRUARY","NIGHT","ASSAULT","WINTER"
"36.842261"," -76.168035","JULY","EVENING","ASSAULT","SUMMER"
"36.836563"," -76.078871","JULY","AFTERNOON","ASSAULT","SUMMER"
"36.842302"," -76.095448","MAY","AFTERNOON","ASSAULT","SPRING"
"36.810792"," -76.103792","JUNE","MORNING","ASSAULT","SUMMER"
"36.840882"," -75.974361","FEBRUARY","MORNING","ASSAULT","WINTER"
"36.84891"," -76.057029","OCTOBER","EVENING","ASSAULT","FALL"
"36.848854"," -76.009506","NOVEMBER","NIGHT","ASSAULT","FALL"
"36.852502"," -76.035927","NOVEMBER","NIGHT","ASSAULT","FALL"
"36.805647"," -76.19784","JANUARY","NIGHT","ASSAULT","WINTER"
"36.866607"," -76.161169","MARCH","AFTERNOON","ASSAULT","SPRING"
"36.837962"," -76.062899","MARCH","AFTERNOON","ASSAULT","SPRING"
"36.604801"," -76.016886","MAY","EVENING","ASSAULT","SPRING"
"36.755445"," -76.007265","NOVEMBER","MORNING","ASSAULT","FALL"
"36.838768"," -76.021727","JULY","AFTERNOON","ASSAULT","SUMMER"
"36.836723"," -75.975199","AUGUST","AFTERNOON","ASSAULT","SUMMER"
"36.83935"," -76.098214","FEBRUARY","MORNING","ASSAULT","WINTER"
"36.786058"," -76.099007","MAY","MORNING","ASSAULT","SPRING"
"36.838743"," -76.176952","NOVEMBER","MORNING","ASSAULT","FALL"
"36.905009"," -76.140837","JANUARY","AFTERNOON","ASSAULT","WINTER"
"36.828717"," -76.148534","JANUARY","NIGHT","ASSAULT","WINTER"
"36.831616"," -75.971524","SEPTEMBER","MORNING","ASSAULT","FALL"
"36.882414"," -76.178445","APRIL","AFTERNOON","ASSAULT","SPRING"
"36.754592"," -76.058612","AUGUST","AFTERNOON","ASSAULT","SUMMER"
"36.885299"," -76.180844","SEPTEMBER","NIGHT","ASSAULT","FALL"
"36.798358"," -76.086688","MAY","MORNING","ASSAULT","SPRING"
"36.855375"," -76.024893","JULY","MORNING","ASSAULT","SUMMER"
"36.86737"," -76.166429","FEBRUARY","MORNING","ASSAULT","WINTER"
"36.85664"," -75.977472","MARCH","MORNING","ASSAULT","SPRING"
"36.838546"," -76.070576","DECEMBER","EVENING","ASSAULT","WINTER"
"36.798452"," -76.008005","MAY","EVENING","ASSAULT","SPRING"
