Lat,Long,Month,Period,Offense,Season
36.843792,-76.145898,AUGUST,EVENING,LARCENY,SUMMER
36.843792,-76.145898,OCTOBER,MORNING,LARCENY,FALL
36.843792,-76.145898,SEPTEMBER,MORNING,ASSAULT,FALL
36.843792,-76.145898,SEPTEMBER,MORNING,DESTRUCTION OF PROPERTY,FALL
36.843792,-76.145898,JULY,AFTERNOON,LARCENY,SUMMER
36.843792,-76.145898,MARCH,NIGHT,LARCENY,SPRING
36.843792,-76.145898,MAY,MORNING,LARCENY,SPRING
36.843792,-76.145898,JULY,MORNING,FRAUD,SUMMER
36.843924,-76.1459,JUNE,AFTERNOON,DESTRUCTION OF PROPERTY,SUMMER
36.843924,-76.1459,DECEMBER,NIGHT,HIT & RUN,WINTER
36.843924,-76.1459,MAY,MORNING,FRAUD,SPRING
36.848841,-76.145953,MAY,EVENING,LARCENY,SPRING
36.848841,-76.145953,JULY,AFTERNOON,DESTRUCTION OF PROPERTY,SUMMER
36.791794,-76.145958,MARCH,AFTERNOON,DESTRUCTION OF PROPERTY,SPRING
36.791794,-76.145958,DECEMBER,NIGHT,LARCENY,WINTER
36.791794,-76.145958,JULY,NIGHT,HIT & RUN,SUMMER
36.84239,-76.145965,SEPTEMBER,NIGHT,LARCENY,FALL
36.84239,-76.145965,FEBRUARY,NIGHT,LARCENY,WINTER
36.84239,-76.145965,MAY,NIGHT,LARCENY,SPRING
36.84239,-76.145965,JULY,EVENING,LARCENY,SUMMER
36.905115,-76.145972,SEPTEMBER,AFTERNOON,ASSAULT,FALL
36.840948,-76.146018,AUGUST,NIGHT,LARCENY,SUMMER
36.810469,-76.146089,JANUARY,MORNING,ASSAULT,WINTER
36.810469,-76.146089,DECEMBER,MORNING,LARCENY,WINTER
36.779114,-76.146112,FEBRUARY,AFTERNOON,DESTRUCTION OF PROPERTY,WINTER
36.779114,-76.146112,DECEMBER,NIGHT,LARCENY,WINTER
36.834172,-76.146131,APRIL,EVENING,LARCENY,SPRING
36.834172,-76.146131,SEPTEMBER,NIGHT,ASSAULT,FALL
36.834172,-76.146131,SEPTEMBER,NIGHT,LARCENY,FALL
36.834172,-76.146131,APRIL,AFTERNOON,LARCENY,SPRING
36.834172,-76.146131,SEPTEMBER,NIGHT,DESTRUCTION OF PROPERTY,FALL
36.834172,-76.146131,MAY,NIGHT,LARCENY,SPRING
36.834172,-76.146131,FEBRUARY,EVENING,DESTRUCTION OF PROPERTY,WINTER
36.834172,-76.146131,MARCH,EVENING,LARCENY,SPRING
36.834172,-76.146131,FEBRUARY,NIGHT,DESTRUCTION OF PROPERTY,WINTER
36.834172,-76.146131,FEBRUARY,NIGHT,LARCENY,WINTER
36.834172,-76.146131,MARCH,AFTERNOON,LARCENY,SPRING
36.834172,-76.146131,FEBRUARY,EVENING,LARCENY,WINTER
36.834172,-76.146131,FEBRUARY,AFTERNOON,DESTRUCTION OF PROPERTY,WINTER
36.904072,-76.146136,MARCH,EVENING,LARCENY,SPRING
36.904072,-76.146136,FEBRUARY,NIGHT,DESTRUCTION OF PROPERTY,WINTER
36.904072,-76.146136,OCTOBER,NIGHT,ASSAULT,FALL
36.904072,-76.146136,MAY,NIGHT,HIT & RUN,SPRING
36.904072,-76.146136,AUGUST,AFTERNOON,LARCENY,SUMMER
36.904072,-76.146136,FEBRUARY,AFTERNOON,LARCENY,WINTER
36.904072,-76.146136,SEPTEMBER,AFTERNOON,LARCENY,FALL
36.904072,-76.146136,MAY,NIGHT,LARCENY,SPRING
36.904072,-76.146136,JANUARY,NIGHT,DESTRUCTION OF PROPERTY,WINTER
36.904072,-76.146136,DECEMBER,MORNING,ASSAULT,WINTER
36.904072,-76.146136,JULY,AFTERNOON,HIT & RUN,SUMMER
36.904072,-76.146136,JULY,MORNING,HIT & RUN,SUMMER
36.904072,-76.146136,JULY,EVENING,ASSAULT,SUMMER
36.904072,-76.146136,OCTOBER,MORNING,LARCENY,FALL
36.904072,-76.146136,NOVEMBER,AFTERNOON,DESTRUCTION OF PROPERTY,FALL
36.904072,-76.146136,MARCH,MORNING,LARCENY,SPRING
36.904072,-76.146136,DECEMBER,EVENING,LARCENY,WINTER
36.904072,-76.146136,MAY,AFTERNOON,LARCENY,SPRING
36.904072,-76.146136,JULY,EVENING,LARCENY,SUMMER
36.904072,-76.146136,FEBRUARY,NIGHT,LARCENY,WINTER
36.904072,-76.146136,MARCH,NIGHT,LARCENY,SPRING
36.904072,-76.146136,MARCH,AFTERNOON,LARCENY,SPRING
36.904072,-76.146136,JANUARY,NIGHT,LARCENY,WINTER
36.832812,-76.146148,SEPTEMBER,EVENING,LARCENY,FALL
36.806106,-76.14616,APRIL,EVENING,HIT & RUN,SPRING
36.787577,-76.146206,MAY,AFTERNOON,HIT & RUN,SPRING
36.787577,-76.146206,JANUARY,AFTERNOON,LARCENY,WINTER
36.787577,-76.146206,FEBRUARY,AFTERNOON,HIT & RUN,WINTER
36.827423,-76.146211,MAY,EVENING,LARCENY,SPRING
36.827423,-76.146211,DECEMBER,MORNING,LARCENY,WINTER
36.79394,-76.146242,JULY,AFTERNOON,LARCENY,SUMMER
36.79394,-76.146242,APRIL,EVENING,HIT & RUN,SPRING
36.79394,-76.146242,JUNE,NIGHT,LARCENY,SUMMER
36.79394,-76.146242,MARCH,NIGHT,LARCENY,SPRING
36.79394,-76.146242,APRIL,AFTERNOON,DESTRUCTION OF PROPERTY,SPRING
36.79394,-76.146242,JUNE,AFTERNOON,FRAUD,SUMMER
36.79394,-76.146242,JANUARY,AFTERNOON,ASSAULT,WINTER
36.853941,-76.146253,DECEMBER,NIGHT,ASSAULT,WINTER
36.853941,-76.146253,SEPTEMBER,NIGHT,LARCENY,FALL
36.866058,-76.146307,SEPTEMBER,EVENING,LARCENY,FALL
36.866058,-76.146307,MARCH,AFTERNOON,DESTRUCTION OF PROPERTY,SPRING
36.866058,-76.146307,APRIL,EVENING,HIT & RUN,SPRING
36.853303,-76.146333,JUNE,EVENING,LARCENY,SUMMER
36.906448,-76.146355,MARCH,MORNING,ASSAULT,SPRING
36.906448,-76.146355,MAY,AFTERNOON,DESTRUCTION OF PROPERTY,SPRING
36.807867,-76.146362,MARCH,NIGHT,LARCENY,SPRING
36.841911,-76.146424,SEPTEMBER,AFTERNOON,LARCENY,FALL
36.841911,-76.146424,JUNE,AFTERNOON,HIT & RUN,SUMMER
36.841911,-76.146424,FEBRUARY,NIGHT,HIT & RUN,WINTER
36.85311,-76.146514,MAY,NIGHT,LARCENY,SPRING
36.85311,-76.146514,AUGUST,NIGHT,ASSAULT,SUMMER
36.85311,-76.146514,JULY,MORNING,LARCENY,SUMMER
36.897826,-76.14653,JUNE,MORNING,HIT & RUN,SUMMER
36.897826,-76.14653,APRIL,NIGHT,DESTRUCTION OF PROPERTY,SPRING
36.897826,-76.14653,JANUARY,AFTERNOON,HIT & RUN,WINTER
36.77644,-76.146539,DECEMBER,NIGHT,ASSAULT,WINTER
36.77644,-76.146539,MARCH,EVENING,ASSAULT,SPRING
36.907868,-76.146592,JANUARY,NIGHT,ASSAULT,WINTER
36.829823,-76.146632,MAY,NIGHT,LARCENY,SPRING
36.851549,-76.146688,SEPTEMBER,AFTERNOON,LARCENY,FALL
36.851549,-76.146688,JUNE,MORNING,FRAUD,SUMMER
36.834209,-76.146688,MAY,EVENING,LARCENY,SPRING
36.834209,-76.146688,DECEMBER,NIGHT,LARCENY,WINTER
36.834209,-76.146688,MAY,AFTERNOON,LARCENY,SPRING
36.895195,-76.146701,OCTOBER,MORNING,FRAUD,FALL
36.845284,-76.146713,DECEMBER,AFTERNOON,LARCENY,WINTER
36.845284,-76.146713,NOVEMBER,NIGHT,DESTRUCTION OF PROPERTY,FALL
36.845284,-76.146713,JUNE,EVENING,ASSAULT,SUMMER
36.802081,-76.146726,MAY,MORNING,LARCENY,SPRING
36.802081,-76.146726,OCTOBER,AFTERNOON,LARCENY,FALL
36.802081,-76.146726,JANUARY,MORNING,FRAUD,WINTER
36.802081,-76.146726,APRIL,NIGHT,ASSAULT,SPRING
36.825041,-76.146773,JUNE,EVENING,DESTRUCTION OF PROPERTY,SUMMER
36.899138,-76.146779,DECEMBER,NIGHT,DESTRUCTION OF PROPERTY,WINTER
36.899138,-76.146779,MARCH,NIGHT,DESTRUCTION OF PROPERTY,SPRING
36.84872,-76.146833,APRIL,NIGHT,DESTRUCTION OF PROPERTY,SPRING
36.84872,-76.146833,OCTOBER,EVENING,LARCENY,FALL
36.84872,-76.146833,SEPTEMBER,EVENING,LARCENY,FALL
36.84872,-76.146833,AUGUST,NIGHT,HIT & RUN,SUMMER
36.854496,-76.146834,JULY,AFTERNOON,ASSAULT,SUMMER
36.814519,-76.146947,MAY,AFTERNOON,ASSAULT,SPRING
36.814519,-76.146947,DECEMBER,EVENING,HIT & RUN,WINTER
36.814519,-76.146947,AUGUST,EVENING,LARCENY,SUMMER
36.817141,-76.146979,FEBRUARY,MORNING,HIT & RUN,WINTER
36.817141,-76.146979,FEBRUARY,AFTERNOON,HIT & RUN,WINTER
36.817141,-76.146979,MARCH,EVENING,FRAUD,SPRING
36.817141,-76.146979,JULY,AFTERNOON,HIT & RUN,SUMMER
36.817141,-76.146979,AUGUST,AFTERNOON,ASSAULT,SUMMER
36.817141,-76.146979,MAY,EVENING,HIT & RUN,SPRING
36.817141,-76.146979,JULY,NIGHT,LARCENY,SUMMER
36.817141,-76.146979,JANUARY,AFTERNOON,HIT & RUN,WINTER
36.817141,-76.146979,MAY,MORNING,LARCENY,SPRING
36.817141,-76.146979,JUNE,MORNING,FRAUD,SUMMER
36.817141,-76.146979,NOVEMBER,MORNING,HIT & RUN,FALL
36.817141,-76.146979,DECEMBER,AFTERNOON,HIT & RUN,WINTER
36.817141,-76.146979,MAY,AFTERNOON,LARCENY,SPRING
36.868652,-76.14702,MAY,AFTERNOON,DESTRUCTION OF PROPERTY,SPRING
36.827941,-76.147043,JULY,NIGHT,LARCENY,SUMMER
36.90632,-76.147059,AUGUST,AFTERNOON,HIT & RUN,SUMMER
36.861675,-76.14707,FEBRUARY,NIGHT,ASSAULT,WINTER
36.896481,-76.147074,MARCH,EVENING,LARCENY,SPRING
36.896481,-76.147074,JUNE,AFTERNOON,HIT & RUN,SUMMER
36.828474,-76.147167,NOVEMBER,NIGHT,LARCENY,FALL
36.828474,-76.147167,MAY,EVENING,LARCENY,SPRING
36.828474,-76.147167,MAY,NIGHT,LARCENY,SPRING
36.828474,-76.147167,FEBRUARY,EVENING,LARCENY,WINTER
36.828474,-76.147167,JULY,AFTERNOON,LARCENY,SUMMER
36.830661,-76.147188,APRIL,NIGHT,ASSAULT,SPRING
36.830661,-76.147188,MAY,NIGHT,DESTRUCTION OF PROPERTY,SPRING
36.830661,-76.147188,OCTOBER,EVENING,ASSAULT,FALL
36.830661,-76.147188,JUNE,NIGHT,DESTRUCTION OF PROPERTY,SUMMER
36.830661,-76.147188,JULY,AFTERNOON,LARCENY,SUMMER
36.830661,-76.147188,JUNE,AFTERNOON,DESTRUCTION OF PROPERTY,SUMMER
36.830661,-76.147188,JUNE,AFTERNOON,LARCENY,SUMMER
36.830661,-76.147188,JANUARY,MORNING,DESTRUCTION OF PROPERTY,WINTER
36.816958,-76.147196,DECEMBER,NIGHT,ASSAULT,WINTER
36.794548,-76.147225,MAY,NIGHT,ASSAULT,SPRING
36.794548,-76.147225,MARCH,NIGHT,LARCENY,SPRING
36.794548,-76.147225,JUNE,AFTERNOON,DESTRUCTION OF PROPERTY,SUMMER
36.777634,-76.14729,NOVEMBER,MORNING,FRAUD,FALL
36.777634,-76.14729,DECEMBER,NIGHT,LARCENY,WINTER
36.788998,-76.147346,SEPTEMBER,NIGHT,LARCENY,FALL
36.799672,-76.147351,SEPTEMBER,NIGHT,HIT & RUN,FALL
36.787813,-76.147375,MARCH,NIGHT,ASSAULT,SPRING
36.787813,-76.147375,JANUARY,NIGHT,HIT & RUN,WINTER
36.787813,-76.147375,SEPTEMBER,NIGHT,LARCENY,FALL
36.787813,-76.147375,NOVEMBER,AFTERNOON,ASSAULT,FALL
36.787813,-76.147375,SEPTEMBER,NIGHT,DESTRUCTION OF PROPERTY,FALL
36.84707,-76.147405,MARCH,AFTERNOON,DESTRUCTION OF PROPERTY,SPRING
36.84707,-76.147405,JANUARY,MORNING,DESTRUCTION OF PROPERTY,WINTER
36.867454,-76.147425,MARCH,MORNING,FRAUD,SPRING
36.867454,-76.147425,JULY,EVENING,LARCENY,SUMMER
36.879647,-76.147441,SEPTEMBER,NIGHT,LARCENY,FALL
36.795797,-76.147446,MARCH,AFTERNOON,DESTRUCTION OF PROPERTY,SPRING
36.795797,-76.147446,MARCH,NIGHT,LARCENY,SPRING
36.795797,-76.147446,AUGUST,EVENING,DESTRUCTION OF PROPERTY,SUMMER
36.795797,-76.147446,JUNE,EVENING,DESTRUCTION OF PROPERTY,SUMMER
36.795797,-76.147446,MAY,AFTERNOON,DESTRUCTION OF PROPERTY,SPRING
36.795797,-76.147446,AUGUST,EVENING,LARCENY,SUMMER
36.795797,-76.147446,MAY,AFTERNOON,ASSAULT,SPRING
36.795797,-76.147446,SEPTEMBER,EVENING,LARCENY,FALL
36.885628,-76.147454,AUGUST,MORNING,FRAUD,SUMMER
36.885628,-76.147454,AUGUST,MORNING,LARCENY,SUMMER
36.772843,-76.147477,APRIL,MORNING,FRAUD,SPRING
36.828287,-76.147533,JULY,AFTERNOON,DESTRUCTION OF PROPERTY,SUMMER
36.828287,-76.147533,FEBRUARY,NIGHT,ASSAULT,WINTER
36.825697,-76.147538,DECEMBER,MORNING,LARCENY,WINTER
36.825697,-76.147538,MAY,AFTERNOON,LARCENY,SPRING
36.825697,-76.147538,SEPTEMBER,NIGHT,LARCENY,FALL
36.825697,-76.147538,NOVEMBER,NIGHT,ASSAULT,FALL
36.825697,-76.147538,JANUARY,MORNING,HIT & RUN,WINTER
36.8315,-76.147542,JULY,MORNING,LARCENY,SUMMER
36.8315,-76.147542,MARCH,MORNING,DESTRUCTION OF PROPERTY,SPRING
36.815354,-76.147557,JANUARY,NIGHT,LARCENY,WINTER
36.78199,-76.147572,JULY,AFTERNOON,ASSAULT,SUMMER
36.78199,-76.147572,AUGUST,AFTERNOON,LARCENY,SUMMER
36.78199,-76.147572,JULY,AFTERNOON,DESTRUCTION OF PROPERTY,SUMMER
36.806489,-76.147616,JULY,NIGHT,ASSAULT,SUMMER
36.806489,-76.147616,OCTOBER,AFTERNOON,ASSAULT,FALL
36.762801,-76.147624,AUGUST,AFTERNOON,DESTRUCTION OF PROPERTY,SUMMER
36.870032,-76.147633,APRIL,AFTERNOON,ASSAULT,SPRING
36.870032,-76.147633,MARCH,MORNING,LARCENY,SPRING
36.870032,-76.147633,MAY,MORNING,ASSAULT,SPRING
36.870032,-76.147633,MAY,MORNING,LARCENY,SPRING
36.870032,-76.147633,FEBRUARY,MORNING,LARCENY,WINTER
36.870032,-76.147633,FEBRUARY,EVENING,LARCENY,WINTER
36.870032,-76.147633,OCTOBER,MORNING,LARCENY,FALL
36.870032,-76.147633,DECEMBER,EVENING,HIT & RUN,WINTER
36.870032,-76.147633,NOVEMBER,MORNING,LARCENY,FALL
36.870032,-76.147633,JANUARY,MORNING,LARCENY,WINTER
36.870032,-76.147633,OCTOBER,MORNING,ASSAULT,FALL
36.870032,-76.147633,JANUARY,AFTERNOON,LARCENY,WINTER
36.870032,-76.147633,JUNE,NIGHT,LARCENY,SUMMER
36.870032,-76.147633,NOVEMBER,MORNING,FRAUD,FALL
36.870032,-76.147633,JUNE,MORNING,ASSAULT,SUMMER
36.870032,-76.147633,APRIL,MORNING,LARCENY,SPRING
36.870032,-76.147633,SEPTEMBER,AFTERNOON,LARCENY,FALL
36.870032,-76.147633,MAY,MORNING,HIT & RUN,SPRING
36.870032,-76.147633,DECEMBER,MORNING,LARCENY,WINTER
36.870032,-76.147633,DECEMBER,EVENING,ASSAULT,WINTER
36.870032,-76.147633,DECEMBER,AFTERNOON,LARCENY,WINTER
36.870032,-76.147633,SEPTEMBER,AFTERNOON,ASSAULT,FALL
36.870032,-76.147633,MAY,AFTERNOON,ASSAULT,SPRING
36.870032,-76.147633,AUGUST,NIGHT,HIT & RUN,SUMMER
36.770609,-76.147679,AUGUST,NIGHT,DESTRUCTION OF PROPERTY,SUMMER
36.896677,-76.147755,JUNE,MORNING,ASSAULT,SUMMER
36.896677,-76.147755,MAY,MORNING,FRAUD,SPRING
36.896677,-76.147755,JULY,AFTERNOON,LARCENY,SUMMER
36.782101,-76.14777,JUNE,MORNING,LARCENY,SUMMER
36.833839,-76.147798,FEBRUARY,NIGHT,DESTRUCTION OF PROPERTY,WINTER
36.833839,-76.147798,FEBRUARY,AFTERNOON,DESTRUCTION OF PROPERTY,WINTER
36.763788,-76.147813,JANUARY,MORNING,FRAUD,WINTER
36.848778,-76.147855,JUNE,AFTERNOON,HIT & RUN,SUMMER
36.848778,-76.147855,OCTOBER,MORNING,LARCENY,FALL
36.796483,-76.147929,SEPTEMBER,NIGHT,LARCENY,FALL
36.796483,-76.147929,MARCH,MORNING,LARCENY,SPRING
36.796483,-76.147929,MARCH,NIGHT,LARCENY,SPRING
36.775841,-76.147948,SEPTEMBER,NIGHT,HIT & RUN,FALL
36.843501,-76.147962,APRIL,NIGHT,LARCENY,SPRING
36.843501,-76.147962,JULY,MORNING,LARCENY,SUMMER
36.795231,-76.147984,SEPTEMBER,AFTERNOON,DESTRUCTION OF PROPERTY,FALL
36.795231,-76.147984,JULY,EVENING,DESTRUCTION OF PROPERTY,SUMMER
36.795231,-76.147984,AUGUST,NIGHT,LARCENY,SUMMER
36.802685,-76.148034,APRIL,NIGHT,ASSAULT,SPRING
36.772064,-76.148046,DECEMBER,AFTERNOON,HIT & RUN,WINTER
36.779494,-76.148048,MARCH,MORNING,FRAUD,SPRING
36.779494,-76.148048,AUGUST,NIGHT,DESTRUCTION OF PROPERTY,SUMMER
36.779494,-76.148048,NOVEMBER,MORNING,LARCENY,FALL
36.779494,-76.148048,JANUARY,EVENING,LARCENY,WINTER
36.790873,-76.148061,NOVEMBER,NIGHT,LARCENY,FALL
36.790873,-76.148061,MAY,NIGHT,LARCENY,SPRING
36.790873,-76.148061,DECEMBER,NIGHT,LARCENY,WINTER
36.790873,-76.148061,NOVEMBER,AFTERNOON,ASSAULT,FALL
36.773702,-76.148201,JULY,MORNING,FRAUD,SUMMER
36.828874,-76.148247,JUNE,NIGHT,HIT & RUN,SUMMER
36.828874,-76.148247,AUGUST,NIGHT,ASSAULT,SUMMER
36.828874,-76.148247,MAY,MORNING,LARCENY,SPRING
36.833422,-76.148252,FEBRUARY,NIGHT,LARCENY,WINTER
36.833422,-76.148252,FEBRUARY,NIGHT,DESTRUCTION OF PROPERTY,WINTER
36.907605,-76.148253,JANUARY,EVENING,LARCENY,WINTER
36.907605,-76.148253,JANUARY,MORNING,DESTRUCTION OF PROPERTY,WINTER
36.780771,-76.148273,SEPTEMBER,EVENING,LARCENY,FALL
36.780771,-76.148273,APRIL,AFTERNOON,ASSAULT,SPRING
36.780771,-76.148273,AUGUST,AFTERNOON,LARCENY,SUMMER
36.900595,-76.148289,AUGUST,MORNING,FRAUD,SUMMER
36.790993,-76.148293,AUGUST,NIGHT,LARCENY,SUMMER
36.790993,-76.148293,DECEMBER,EVENING,LARCENY,WINTER
36.808345,-76.148308,MARCH,AFTERNOON,LARCENY,SPRING
36.771811,-76.148325,APRIL,NIGHT,LARCENY,SPRING
36.771811,-76.148325,AUGUST,NIGHT,LARCENY,SUMMER
36.771811,-76.148325,OCTOBER,NIGHT,HIT & RUN,FALL
36.771811,-76.148325,FEBRUARY,EVENING,ASSAULT,WINTER
36.771811,-76.148325,APRIL,NIGHT,ASSAULT,SPRING
36.771811,-76.148325,NOVEMBER,NIGHT,HIT & RUN,FALL
36.850469,-76.148461,OCTOBER,MORNING,LARCENY,FALL
36.828717,-76.148534,MAY,NIGHT,LARCENY,SPRING
36.828717,-76.148534,JULY,NIGHT,ASSAULT,SUMMER
36.828717,-76.148534,MAY,NIGHT,HIT & RUN,SPRING
36.828717,-76.148534,JANUARY,NIGHT,ASSAULT,WINTER
36.796013,-76.148568,MAY,NIGHT,ASSAULT,SPRING
36.785734,-76.148572,AUGUST,NIGHT,HIT & RUN,SUMMER
36.779207,-76.148616,AUGUST,NIGHT,DESTRUCTION OF PROPERTY,SUMMER
36.782276,-76.148688,MAY,MORNING,ASSAULT,SPRING
36.782276,-76.148688,MAY,AFTERNOON,ASSAULT,SPRING
36.87174,-76.1487,MARCH,MORNING,LARCENY,SPRING
36.881827,-76.148727,MAY,NIGHT,LARCENY,SPRING
36.807579,-76.148727,MARCH,NIGHT,LARCENY,SPRING
36.807579,-76.148727,MARCH,AFTERNOON,LARCENY,SPRING
36.856366,-76.148735,APRIL,EVENING,LARCENY,SPRING
36.856366,-76.148735,JUNE,EVENING,LARCENY,SUMMER
36.856366,-76.148735,NOVEMBER,EVENING,HIT & RUN,FALL
36.856366,-76.148735,OCTOBER,EVENING,HIT & RUN,FALL
36.856366,-76.148735,AUGUST,MORNING,DESTRUCTION OF PROPERTY,SUMMER
36.856366,-76.148735,DECEMBER,NIGHT,DESTRUCTION OF PROPERTY,WINTER
36.856366,-76.148735,JULY,NIGHT,LARCENY,SUMMER
36.856366,-76.148735,MAY,AFTERNOON,LARCENY,SPRING
36.856366,-76.148735,APRIL,MORNING,LARCENY,SPRING
36.856366,-76.148735,AUGUST,NIGHT,HIT & RUN,SUMMER
36.796016,-76.148768,JUNE,NIGHT,DESTRUCTION OF PROPERTY,SUMMER
36.796016,-76.148768,APRIL,MORNING,FRAUD,SPRING
36.796016,-76.148768,OCTOBER,EVENING,ASSAULT,FALL
36.796016,-76.148768,OCTOBER,NIGHT,HIT & RUN,FALL
36.791595,-76.148791,AUGUST,NIGHT,DESTRUCTION OF PROPERTY,SUMMER
36.791595,-76.148791,OCTOBER,EVENING,DESTRUCTION OF PROPERTY,FALL
36.794566,-76.148803,AUGUST,NIGHT,DESTRUCTION OF PROPERTY,SUMMER
36.794566,-76.148803,APRIL,AFTERNOON,ASSAULT,SPRING
36.895462,-76.14882,DECEMBER,MORNING,LARCENY,WINTER
36.895462,-76.14882,JULY,AFTERNOON,LARCENY,SUMMER
36.832012,-76.148821,OCTOBER,NIGHT,HIT & RUN,FALL
36.832012,-76.148821,JUNE,AFTERNOON,ASSAULT,SUMMER
36.848785,-76.148898,AUGUST,NIGHT,LARCENY,SUMMER
36.783063,-76.148924,DECEMBER,MORNING,LARCENY,WINTER
36.783063,-76.148924,MAY,MORNING,HIT & RUN,SPRING
36.864732,-76.148932,JUNE,MORNING,LARCENY,SUMMER
36.864732,-76.148932,JUNE,MORNING,FRAUD,SUMMER
36.864732,-76.148932,JULY,AFTERNOON,HIT & RUN,SUMMER
36.832822,-76.149005,FEBRUARY,AFTERNOON,HIT & RUN,WINTER
36.832822,-76.149005,MARCH,EVENING,LARCENY,SPRING
36.832822,-76.149005,OCTOBER,EVENING,DESTRUCTION OF PROPERTY,FALL
36.807033,-76.149023,JANUARY,AFTERNOON,HIT & RUN,WINTER
36.807033,-76.149023,FEBRUARY,EVENING,LARCENY,WINTER
36.824635,-76.149024,MAY,MORNING,LARCENY,SPRING
36.824635,-76.149024,AUGUST,NIGHT,ASSAULT,SUMMER
36.824635,-76.149024,JULY,NIGHT,LARCENY,SUMMER
36.824635,-76.149024,MAY,NIGHT,LARCENY,SPRING
36.824635,-76.149024,DECEMBER,MORNING,ASSAULT,WINTER
36.83092,-76.149038,MAY,AFTERNOON,ASSAULT,SPRING
36.83092,-76.149038,SEPTEMBER,NIGHT,LARCENY,FALL
36.815377,-76.149067,MARCH,MORNING,LARCENY,SPRING
36.815377,-76.149067,DECEMBER,EVENING,FRAUD,WINTER
36.815377,-76.149067,MARCH,MORNING,DESTRUCTION OF PROPERTY,SPRING
36.797629,-76.149082,APRIL,MORNING,ASSAULT,SPRING
36.849777,-76.149086,DECEMBER,AFTERNOON,ASSAULT,WINTER
36.849777,-76.149086,DECEMBER,NIGHT,ASSAULT,WINTER
36.784281,-76.1491,JUNE,AFTERNOON,ASSAULT,SUMMER
36.784281,-76.1491,NOVEMBER,EVENING,HIT & RUN,FALL
36.870581,-76.149189,MARCH,EVENING,FRAUD,SPRING
36.770016,-76.149197,JUNE,EVENING,DESTRUCTION OF PROPERTY,SUMMER
36.770016,-76.149197,JANUARY,EVENING,ASSAULT,WINTER
36.865435,-76.149208,MAY,EVENING,LARCENY,SPRING
36.796023,-76.149266,MAY,AFTERNOON,DESTRUCTION OF PROPERTY,SPRING
36.800546,-76.149269,NOVEMBER,NIGHT,LARCENY,FALL
36.774347,-76.149321,JUNE,MORNING,FRAUD,SUMMER
36.768244,-76.149336,DECEMBER,MORNING,FRAUD,WINTER
36.768244,-76.149336,AUGUST,AFTERNOON,LARCENY,SUMMER
36.883034,-76.149407,OCTOBER,MORNING,FRAUD,FALL
36.896229,-76.149488,NOVEMBER,NIGHT,ASSAULT,FALL
36.907359,-76.14952,APRIL,MORNING,ASSAULT,SPRING
36.907359,-76.14952,MARCH,NIGHT,ASSAULT,SPRING
36.907359,-76.14952,FEBRUARY,NIGHT,ASSAULT,WINTER
36.907359,-76.14952,JUNE,MORNING,DESTRUCTION OF PROPERTY,SUMMER
36.907359,-76.14952,MARCH,EVENING,LARCENY,SPRING
36.794729,-76.149537,NOVEMBER,AFTERNOON,ASSAULT,FALL
36.794729,-76.149537,AUGUST,NIGHT,LARCENY,SUMMER
36.78419,-76.149639,FEBRUARY,NIGHT,LARCENY,WINTER
36.78419,-76.149639,JULY,NIGHT,LARCENY,SUMMER
36.78419,-76.149639,SEPTEMBER,AFTERNOON,FRAUD,FALL
36.78419,-76.149639,SEPTEMBER,MORNING,LARCENY,FALL
36.82529,-76.149653,MAY,MORNING,FRAUD,SPRING
36.82529,-76.149653,JUNE,EVENING,LARCENY,SUMMER
36.82529,-76.149653,APRIL,NIGHT,FRAUD,SPRING
36.82529,-76.149653,OCTOBER,MORNING,HIT & RUN,FALL
36.82529,-76.149653,APRIL,NIGHT,LARCENY,SPRING
36.779911,-76.14966,JUNE,NIGHT,HIT & RUN,SUMMER
36.833251,-76.149672,JULY,NIGHT,DESTRUCTION OF PROPERTY,SUMMER
36.833251,-76.149672,MAY,MORNING,ASSAULT,SPRING
36.833251,-76.149672,JULY,NIGHT,ASSAULT,SUMMER
36.833251,-76.149672,MAY,MORNING,DESTRUCTION OF PROPERTY,SPRING
36.833251,-76.149672,JULY,EVENING,HIT & RUN,SUMMER
36.786637,-76.149752,APRIL,EVENING,ASSAULT,SPRING
36.786637,-76.149752,JANUARY,NIGHT,ASSAULT,WINTER
36.786637,-76.149752,OCTOBER,MORNING,LARCENY,FALL
36.786637,-76.149752,FEBRUARY,NIGHT,ASSAULT,WINTER
36.786637,-76.149752,OCTOBER,MORNING,ASSAULT,FALL
36.786637,-76.149752,FEBRUARY,NIGHT,LARCENY,WINTER
36.786255,-76.149768,SEPTEMBER,AFTERNOON,ASSAULT,FALL
36.786255,-76.149768,MARCH,NIGHT,FRAUD,SPRING
36.786255,-76.149768,AUGUST,NIGHT,DESTRUCTION OF PROPERTY,SUMMER
36.786255,-76.149768,JUNE,AFTERNOON,DESTRUCTION OF PROPERTY,SUMMER
36.786255,-76.149768,AUGUST,EVENING,LARCENY,SUMMER
36.786255,-76.149768,JULY,AFTERNOON,ASSAULT,SUMMER
36.786255,-76.149768,JULY,NIGHT,HIT & RUN,SUMMER
36.786768,-76.149813,SEPTEMBER,AFTERNOON,LARCENY,FALL
36.786768,-76.149813,FEBRUARY,MORNING,HIT & RUN,WINTER
36.786768,-76.149813,JANUARY,MORNING,HIT & RUN,WINTER
